"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","LVA","Latvia","2014","2014",1722,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","LVA","Latvia","2015","2015",1786,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","LVA","Latvia","2016","2016",1841,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","LVA","Latvia","2017","2017",1867,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","LVA","Latvia","2018","2018",1708,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","LVA","Latvia","2019","2019",1673,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","LVA","Latvia","2020","2020",1680,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","LVA","Latvia","2021","2021",1666,,
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","LVA","Latvia","2010","2010",0.68,,
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","LVA","Latvia","2011","2011",0.66,,
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","LVA","Latvia","2012","2012",0.69,,
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","LVA","Latvia","2013","2013",0.8,"B","Break"
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","LVA","Latvia","2014","2014",0.78,,
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","LVA","Latvia","2015","2015",0.8,,
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","LVA","Latvia","2016","2016",0.84,,
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","LVA","Latvia","2017","2017",0.95,,
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","LVA","Latvia","2018","2018",0.86,,
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","LVA","Latvia","2019","2019",0.84,,
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","LVA","Latvia","2020","2020",0.87,,
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","LVA","Latvia","2021","2021",0.87,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","LTU","Lithuania","2017","2017",2953,"B","Break"
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","LTU","Lithuania","2018","2018",3031,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","LTU","Lithuania","2019","2019",3010,,
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","LTU","Lithuania","2020","2020",3004,,
"PHSTPAPH","Professionally active pharmacists","DENSPPNB","Density per 1 000 population (head counts)","LTU","Lithuania","2017","2017",1.04,"B","Break"
"PHSTPAPH","Professionally active pharmacists","DENSPPNB","Density per 1 000 population (head counts)","LTU","Lithuania","2018","2018",1.08,,
"PHSTPAPH","Professionally active pharmacists","DENSPPNB","Density per 1 000 population (head counts)","LTU","Lithuania","2019","2019",1.08,,
"PHSTPAPH","Professionally active pharmacists","DENSPPNB","Density per 1 000 population (head counts)","LTU","Lithuania","2020","2020",1.07,,
"PHSTLPPH","Pharmacists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","LVA","Latvia","2010","2010",0.79,,
"PHSTLPPH","Pharmacists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","LVA","Latvia","2011","2011",0.8,,
"PHSTLPPH","Pharmacists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","LVA","Latvia","2012","2012",0.84,,
"PHSTLPPH","Pharmacists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","LVA","Latvia","2013","2013",0.92,"B","Break"
"PHSTLPPH","Pharmacists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","LVA","Latvia","2014","2014",0.95,,
"PHSTLPPH","Pharmacists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","LVA","Latvia","2015","2015",1.01,,
"PHSTLPPH","Pharmacists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","LVA","Latvia","2016","2016",1.05,,
"PHSTLPPH","Pharmacists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","LVA","Latvia","2017","2017",1.09,,
"PHSTLPPH","Pharmacists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","LVA","Latvia","2018","2018",1.12,,
"PHSTLPPH","Pharmacists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","LVA","Latvia","2019","2019",1.16,,
"PHSTLPPH","Pharmacists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","LVA","Latvia","2020","2020",1.17,,
"PHSTLPPH","Pharmacists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","LVA","Latvia","2021","2021",1.2,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","LVA","Latvia","2010","2010",1655,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","LVA","Latvia","2011","2011",1638,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","LVA","Latvia","2012","2012",1716,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","LVA","Latvia","2013","2013",1847,"B","Break"
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","LVA","Latvia","2014","2014",1904,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","LVA","Latvia","2015","2015",1994,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","LVA","Latvia","2016","2016",2065,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","LVA","Latvia","2017","2017",2112,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","LVA","Latvia","2018","2018",2158,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","LVA","Latvia","2019","2019",2215,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","LVA","Latvia","2020","2020",2223,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","LVA","Latvia","2021","2021",2271,,
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","LTU","Lithuania","2017","2017",0.99,"B","Break"
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","LTU","Lithuania","2018","2018",1.03,,
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","LTU","Lithuania","2019","2019",1.03,,
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","LTU","Lithuania","2020","2020",1.03,,
"PHSTPAPH","Professionally active pharmacists","DENSPPNB","Density per 1 000 population (head counts)","LVA","Latvia","2010","2010",0.75,,
"PHSTPAPH","Professionally active pharmacists","DENSPPNB","Density per 1 000 population (head counts)","LVA","Latvia","2011","2011",0.74,,
"PHSTPAPH","Professionally active pharmacists","DENSPPNB","Density per 1 000 population (head counts)","LVA","Latvia","2012","2012",0.77,,
"PHSTPAPH","Professionally active pharmacists","DENSPPNB","Density per 1 000 population (head counts)","LVA","Latvia","2013","2013",0.84,"B","Break"
"PHSTPAPH","Professionally active pharmacists","DENSPPNB","Density per 1 000 population (head counts)","LVA","Latvia","2014","2014",0.86,,
"PHSTPAPH","Professionally active pharmacists","DENSPPNB","Density per 1 000 population (head counts)","LVA","Latvia","2015","2015",0.9,,
"PHSTPAPH","Professionally active pharmacists","DENSPPNB","Density per 1 000 population (head counts)","LVA","Latvia","2016","2016",0.94,,
"PHSTPAPH","Professionally active pharmacists","DENSPPNB","Density per 1 000 population (head counts)","LVA","Latvia","2017","2017",0.96,,
"PHSTPAPH","Professionally active pharmacists","DENSPPNB","Density per 1 000 population (head counts)","LVA","Latvia","2018","2018",0.89,,
"PHSTPAPH","Professionally active pharmacists","DENSPPNB","Density per 1 000 population (head counts)","LVA","Latvia","2019","2019",0.87,,
"PHSTPAPH","Professionally active pharmacists","DENSPPNB","Density per 1 000 population (head counts)","LVA","Latvia","2020","2020",0.88,,
"PHSTPAPH","Professionally active pharmacists","DENSPPNB","Density per 1 000 population (head counts)","LVA","Latvia","2021","2021",0.88,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","LTU","Lithuania","2017","2017",2803,"B","Break"
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","LTU","Lithuania","2018","2018",2880,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","LTU","Lithuania","2019","2019",2875,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","LTU","Lithuania","2020","2020",2868,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","LVA","Latvia","2010","2010",1433,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","LVA","Latvia","2011","2011",1358,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","LVA","Latvia","2012","2012",1402,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","LVA","Latvia","2013","2013",1612,"B","Break"
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","LVA","Latvia","2014","2014",1548,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","LVA","Latvia","2015","2015",1574,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","LVA","Latvia","2016","2016",1643,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","LVA","Latvia","2017","2017",1850,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","LVA","Latvia","2018","2018",1650,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","LVA","Latvia","2019","2019",1613,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","LVA","Latvia","2020","2020",1644,,
"PHSTPHAR","Practising pharmacists","PERSMYNB","Number of persons (head counts)","LVA","Latvia","2021","2021",1651,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","LTU","Lithuania","2010","2010",2876,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","LTU","Lithuania","2011","2011",2986,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","LTU","Lithuania","2012","2012",3050,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","LTU","Lithuania","2013","2013",3071,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","LTU","Lithuania","2014","2014",3112,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","LTU","Lithuania","2015","2015",3192,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","LTU","Lithuania","2016","2016",3276,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","LTU","Lithuania","2017","2017",3397,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","LTU","Lithuania","2018","2018",3415,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","LTU","Lithuania","2019","2019",3438,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","LTU","Lithuania","2020","2020",3496,,
"PHSTLPPH","Pharmacists licensed to practice","PERSMYNB","Number of persons (head counts)","LTU","Lithuania","2021","2021",3402,"P","Provisional value"
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","COL","Colombia","2010","2010",4870,"E","Estimated value"
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","COL","Colombia","2011","2011",5158,"E","Estimated value"
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","COL","Colombia","2012","2012",5555,"E","Estimated value"
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","COL","Colombia","2013","2013",5836,"E","Estimated value"
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","COL","Colombia","2014","2014",6188,"E","Estimated value"
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","COL","Colombia","2015","2015",6635,"E","Estimated value"
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","COL","Colombia","2016","2016",7109,"E","Estimated value"
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","COL","Colombia","2017","2017",7454,"E","Estimated value"
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","COL","Colombia","2018","2018",8006,"E","Estimated value"
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","COL","Colombia","2019","2019",8523,"E","Estimated value"
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","COL","Colombia","2020","2020",9028,"E","Estimated value"
"PHSTPAPH","Professionally active pharmacists","PERSMYNB","Number of persons (head counts)","COL","Colombia","2021","2021",9543,"E; P","Estimated value; Provisional value"
"PHSTPAPH","Professionally active pharmacists","DENSPPNB","Density per 1 000 population (head counts)","COL","Colombia","2010","2010",0.11,"E","Estimated value"
"PHSTPAPH","Professionally active pharmacists","DENSPPNB","Density per 1 000 population (head counts)","COL","Colombia","2011","2011",0.11,"E","Estimated value"
"PHSTPAPH","Professionally active pharmacists","DENSPPNB","Density per 1 000 population (head counts)","COL","Colombia","2012","2012",0.12,"E","Estimated value"
"PHSTPAPH","Professionally active pharmacists","DENSPPNB","Density per 1 000 population (head counts)","COL","Colombia","2013","2013",0.12,"E","Estimated value"
"PHSTPAPH","Professionally active pharmacists","DENSPPNB","Density per 1 000 population (head counts)","COL","Colombia","2014","2014",0.13,"E","Estimated value"
"PHSTPAPH","Professionally active pharmacists","DENSPPNB","Density per 1 000 population (head counts)","COL","Colombia","2015","2015",0.14,"E","Estimated value"
